REF_AREA,TIME_PERIOD,GDP_PC,GDP_PC_Change
ES,2012-01-01,94.312,-0.06676298004136198
ES,2012-04-01,97.282,0.031491220629400275
ES,2012-07-01,95.102,-0.022409078760716194
ES,2012-10-01,97.825,0.02863241572206682
ES,2013-01-01,91.745,-0.06215180168668539
ES,2013-04-01,96.335,0.05002997438552498
ES,2013-07-01,94.586,-0.0181553952353765
ES,2013-10-01,97.742,0.03336646015266536
ES,2014-01-01,92.88,-0.04974320148963607
ES,2014-04-01,97.533,0.050096899224806264
ES,2014-07-01,96.553,-0.010047881229942726
ES,2014-10-01,100.454,0.04040268039315191
ES,2015-01-01,96.286,-0.04149162800883979
ES,2015-04-01,101.78,0.05705917786594105
ES,2015-07-01,100.891,-0.008734525447042599
ES,2015-10-01,104.613,0.036891298530096775
ES,2016-01-01,99.741,-0.046571649794958564
ES,2016-04-01,104.943,0.052155081661503275
ES,2016-07-01,103.652,-0.012301916278360603
ES,2016-10-01,106.612,0.02855709489445446
ES,2017-01-01,101.865,-0.044525944546580126
ES,2017-04-01,108.101,0.06121827909488052
ES,2017-07-01,106.494,-0.014865727421577962
ES,2017-10-01,109.738,0.030461810055026572
ES,2018-01-01,104.151,-0.05091217262935358
ES,2018-04-01,110.368,0.0596921777035266
ES,2018-07-01,108.087,-0.020667222383299433
ES,2018-10-01,111.88,0.03509210173286327
ES,2019-01-01,106.346,-0.04946371111905606
ES,2019-04-01,111.523,0.04868072141876509
ES,2019-07-01,109.1,-0.021726460012732818
ES,2019-10-01,112.531,0.03144821264894603
ES,2020-01-01,101.111,-0.10148314686619687
ES,2020-04-01,86.775,-0.14178477119205624
ES,2020-07-01,99.02,0.14111207144914997
ES,2020-10-01,102.4,0.03413451827913563
ES,2021-01-01,97.539,-0.04747070312500004
ES,2021-04-01,103.691,0.06307220701463005
ES,2021-07-01,104.514,0.007937043716426626
ES,2021-10-01,109.555,0.04823277264289962
ES,2022-01-01,104.291,-0.04804892519738953
ES,2022-04-01,110.286,0.0574833878282882
ES,2022-07-01,109.563,-0.0065556824982318605
ES,2022-10-01,112.779,0.029352975000684484
ES,2023-01-01,107.548,-0.046382748561345596
ES,2023-04-01,111.341,0.03526797337003005
ES,2023-07-01,110.144,-0.010750756684419832
ES,2023-10-01,114.022,0.03520845438698431
ES,2024-01-01,109.409,-0.04045710476925505
ES,2024-04-01,114.046,0.04238225374512152
ES,2024-07-01,112.703,-0.011775950055240897
ES,2024-10-01,116.652,0.03503899630000974
FI,2000-01-01,81.813,NA
FI,2000-04-01,86.467,0.056885824991138284
FI,2000-07-01,86.434,-3.8164849017545714e-4
FI,2000-10-01,93.103,0.07715713723766107
FI,2001-01-01,85.111,-0.0858404133056936
FI,2001-04-01,89.33,0.04957056079707669
FI,2001-07-01,88.32,-0.0113063920295534
FI,2001-10-01,93.427,0.05782382246376827
FI,2002-01-01,85.16,-0.08848619778008508
FI,2002-04-01,91.24,0.07139502113668388
FI,2002-07-01,89.306,-0.021196843489697473
FI,2002-10-01,95.613,0.07062235460103466
FI,2003-01-01,85.955,-0.10101136874692773
FI,2003-04-01,92.321,0.07406200919085568
FI,2003-07-01,91.787,-0.005784166116051514
FI,2003-10-01,97.644,0.06381077930425876
FI,2004-01-01,89.677,-0.08159231493998606
FI,2004-04-01,95.376,0.06355029717764865
FI,2004-07-01,94.2,-0.012330145948666351
FI,2004-10-01,102.07,0.08354564755838631
FI,2005-01-01,93.049,-0.08838052317037315
FI,2005-04-01,98.136,0.054670120044277626
FI,2005-07-01,96.556,-0.01610010597538109
FI,2005-10-01,102.839,0.06507104685363935
FI,2006-01-01,96.87,-0.058042182440513755
FI,2006-04-01,101.337,0.04611334778569215
FI,2006-07-01,99.791,-0.015256026920078613
FI,2006-10-01,106.721,0.0694451403433176
FI,2007-01-01,100.555,-0.05777681993234693
FI,2007-04-01,106.719,0.06129978618666388
FI,2007-07-01,104.602,-0.019837142402008925
FI,2007-10-01,112.537,0.07585897019177455
FI,2008-01-01,103.155,-0.08336813670170704
FI,2008-04-01,108.441,0.051243274683728385
FI,2008-07-01,105.164,-0.03021919753598732
FI,2008-10-01,109.005,0.03652390551899884
FI,2009-01-01,93.535,-0.1419200954084675
FI,2009-04-01,97.878,0.04643181696691082
FI,2009-07-01,96.589,-0.013169455853205026
FI,2009-10-01,101.502,0.05086500533187006
FI,2010-01-01,93.743,-0.0764418435104727
FI,2010-04-01,101.265,0.08024065796912842
FI,2010-07-01,98.4,-0.028292104873352045
FI,2010-10-01,106.592,0.08325203252032513
FI,2011-01-01,98.318,-0.07762308616031223
FI,2011-04-01,102.692,0.044488293089769884
FI,2011-07-01,100.481,-0.02153040158921823
FI,2011-10-01,106.183,0.05674704670534741
FI,2012-01-01,97.941,-0.07762071141331478
FI,2012-04-01,100.595,0.02709794672302709
FI,2012-07-01,97.99,-0.02589591928028236
FI,2012-10-01,103.037,0.05150525563833056
FI,2013-01-01,94.341,-0.08439686714481218
FI,2013-04-01,99.665,0.056433576069789514
FI,2013-07-01,97.684,-0.01987658656499281
FI,2013-10-01,102.134,0.045555055075549765
FI,2014-01-01,93.502,-0.0845164196056162
FI,2014-04-01,98.425,0.0526512801865201
FI,2014-07-01,96.798,-0.016530353060706073
FI,2014-10-01,101.532,0.04890596913159357
FI,2015-01-01,92.755,-0.0864456526021353
FI,2015-04-01,98.898,0.06622823567462671
FI,2015-07-01,96.701,-0.022214807175069292
FI,2015-10-01,102.437,0.059316863320958466
FI,2016-01-01,95.083,-0.07179046633540614
FI,2016-04-01,100.908,0.06126226559952886
FI,2016-07-01,99.172,-0.01720378959051814
FI,2016-10-01,104.599,0.054723107328681554
FI,2017-01-01,98.015,-0.0629451524393159
FI,2017-04-01,103.964,0.060694791613528525
FI,2017-07-01,102.045,-0.018458312492785935
FI,2017-10-01,107.979,0.058150815816551495
FI,2018-01-01,100.326,-0.07087489234017731
FI,2018-04-01,105.393,0.05050535255068484
FI,2018-07-01,102.58,-0.02669057717305706
FI,2018-10-01,108.021,0.053041528563072746
FI,2019-01-01,100.8,-0.06684811286694257
FI,2019-04-01,106.461,0.0561607142857143
FI,2019-07-01,104.601,-0.017471186631724287
FI,2019-10-01,109.662,0.04838385866291916
FI,2020-01-01,100.603,-0.08260837847203234
FI,2020-04-01,98.712,-0.018796656163335004
FI,2020-07-01,101.794,0.031222141178377436
FI,2020-10-01,109.238,0.07312808220523806
FI,2021-01-01,98.066,-0.10227210311430086
FI,2021-04-01,105.729,0.07814125181000547
FI,2021-07-01,104.643,-0.010271543285191372
FI,2021-10-01,112.059,0.07086952782317017
FI,2022-01-01,100.841,-0.1001079788325793
FI,2022-04-01,107.243,0.06348608204995985
FI,2022-07-01,104.615,-0.02450509590369535
FI,2022-10-01,109.84,0.04994503656263451
FI,2023-01-01,101.25,-0.07820466132556449
FI,2023-04-01,106.262,0.04950123456790124
FI,2023-07-01,101.858,-0.04144473094803407
FI,2023-10-01,107.625,0.05661803687486497
FI,2024-01-01,98.691,-0.08301045296167245
FI,2024-04-01,104.508,0.058941544821716194
FI,2024-07-01,102.397,-0.02019941057143941
FI,2024-10-01,107.892,0.0536636815531704
FR,2000-01-01,92.44,NA
FR,2000-04-01,93.196,0.008178277801817398
FR,2000-07-01,91.054,-0.02298381904802777
FR,2000-10-01,96.653,0.06149098337250427
FR,2001-01-01,94.506,-0.022213485354826083
FR,2001-04-01,94.232,-0.0028992868177681935
FR,2001-07-01,92.014,-0.023537651753119997
FR,2001-10-01,96.96,0.053752689808072664
FR,2002-01-01,94.169,-0.028785066006600628
FR,2002-04-01,94.63,0.0048954539179559995
FR,2002-07-01,92.904,-0.018239458945366153
FR,2002-10-01,97.317,0.0475006458279514
FR,2003-01-01,94.744,-0.026439368250151498
FR,2003-04-01,94.213,-0.005604576543105694
FR,2003-07-01,93.009,-0.012779552715654884
FR,2003-10-01,98.078,0.05450010214065308
FR,2004-01-01,96.38,-0.01731275107567454
FR,2004-04-01,96.944,0.005851836480597709
FR,2004-07-01,94.894,-0.021146228750618883
FR,2004-10-01,99.918,0.05294328408540056
FR,2005-01-01,97.131,-0.027892872155167298
FR,2005-04-01,98.53,0.01440322862937683
FR,2005-07-01,96.062,-0.025048208667410976
FR,2005-10-01,100.838,0.0497178905290333
FR,2006-01-01,99.287,-0.015381106328963166
FR,2006-04-01,100.292,0.01012217107979892
FR,2006-07-01,97.87,-0.024149483508156155
FR,2006-10-01,103.036,0.052784305711658284
FR,2007-01-01,101.233,-0.0174987383050584
FR,2007-04-01,101.998,0.0075568243556942945
FR,2007-07-01,100.052,-0.01907880546677384
FR,2007-10-01,104.878,0.048234917842721714
FR,2008-01-01,102.01,-0.027346059230725177
FR,2008-04-01,102.605,0.0058327614939711675
FR,2008-07-01,99.839,-0.026957750596949517
FR,2008-10-01,103.055,0.03221186109636523
FR,2009-01-01,97.352,-0.05533938188346031
FR,2009-04-01,98.193,0.008638754211521016
FR,2009-07-01,96.793,-0.01425763547299697
FR,2009-10-01,101.69,0.05059250152387044
FR,2010-01-01,98.263,-0.03370046218900573
FR,2010-04-01,99.897,0.016628843002961444
FR,2010-07-01,98.561,-0.01337377498823787
FR,2010-10-01,103.278,0.04785868649871652
FR,2011-01-01,101.165,-0.02045934274482464
FR,2011-04-01,102.059,0.008837048386299522
FR,2011-07-01,100.124,-0.01895962139546735
FR,2011-10-01,104.476,0.043466102033478525
FR,2012-01-01,101.745,-0.026139974731038657
FR,2012-04-01,101.225,-0.005110816256327193
FR,2012-07-01,99.668,-0.015381575697703018
FR,2012-10-01,104.02,0.04366496769273979
FR,2013-01-01,99.869,-0.039905787348586776
FR,2013-04-01,101.97,0.021037559202555338
FR,2013-07-01,100.62,-0.013239187996469495
FR,2013-10-01,105.357,0.04707811568276679
FR,2014-01-01,100.973,-0.0416109038791917
FR,2014-04-01,102.168,0.011834846939280871
FR,2014-07-01,101.051,-0.010932973142275511
FR,2014-10-01,105.598,0.044997080682031815
FR,2015-01-01,101.777,-0.03618439743176952
FR,2015-04-01,102.818,0.01022824410230206
FR,2015-07-01,101.321,-0.014559707444221828
FR,2015-10-01,106.414,0.050265986320703546
FR,2016-01-01,102.463,-0.03712857330802345
FR,2016-04-01,104.103,0.01600577769536321
FR,2016-07-01,101.114,-0.02871194874307167
FR,2016-10-01,106.64,0.05465118579029606
FR,2017-01-01,103.87,-0.0259752438109527
FR,2017-04-01,104.895,0.009868104361220674
FR,2017-07-01,103.23,-0.0158730158730158
FR,2017-10-01,109.264,0.058452000387484174
FR,2018-01-01,105.359,-0.03573912725142775
FR,2018-04-01,105.805,0.004233145720821308
FR,2018-07-01,104.283,-0.01438495345210534
FR,2018-10-01,110.806,0.06255094310673835
FR,2019-01-01,106.99,-0.03443856830857537
FR,2019-04-01,108.201,0.011318814842508632
FR,2019-07-01,106.789,-0.013049786970545485
FR,2019-10-01,111.229,0.04157731601569448
FR,2020-01-01,101.27,-0.08953600230155807
FR,2020-04-01,89.234,-0.11885059741285674
FR,2020-07-01,101.796,0.14077593742295552
FR,2020-10-01,107.296,0.05402962788321741
FR,2021-01-01,102.596,-0.04380405606919179
FR,2021-04-01,104.954,0.022983352177472705
FR,2021-07-01,106.027,0.01022352649732271
FR,2021-10-01,111.988,0.05622152847859506
FR,2022-01-01,107.091,-0.04372789941779481
FR,2022-04-01,108.824,0.016182498996180857
FR,2022-07-01,107.151,-0.015373447033742573
FR,2022-10-01,112.124,0.04641113942007073
FR,2023-01-01,108.184,-0.035139666797474205
FR,2023-04-01,109.408,0.011314057531612843
FR,2023-07-01,107.373,-0.018600102369113743
FR,2023-10-01,112.951,0.05194974528047078
FR,2024-01-01,109.25,-0.0327664208373542
FR,2024-04-01,109.824,0.005254004576659021
FR,2024-07-01,108.833,-0.009023528554778552
FR,2024-10-01,113.569,0.04351621291336272
GR,2000-01-01,78.39,NA
GR,2000-04-01,80.179,0.022821788493430303
GR,2000-07-01,86.914,0.08399955100462714
GR,2000-10-01,88.688,0.02041098096969419
GR,2001-01-01,83.005,-0.06407856756269176
GR,2001-04-01,83.6,0.007168242876935111
GR,2001-07-01,90.263,0.079700956937799175
GR,2001-10-01,91.039,0.008597099586763083
GR,2002-01-01,85.145,-0.06474148441876565
GR,2002-04-01,88.918,0.04431264313817618
GR,2002-07-01,94.187,0.0592568433837917
GR,2002-10-01,94.626,0.00466094046949162
GR,2003-01-01,90.086,-0.047978356899795044
GR,2003-04-01,93.864,0.04193770397176038
GR,2003-07-01,98.751,0.05206468933776528
GR,2003-10-01,100.295,0.01563528470597763
GR,2004-01-01,96.027,-0.04255446433022584
GR,2004-04-01,98.462,0.025357451550084894
GR,2004-07-01,104.107,0.0573317625073632
GR,2004-10-01,104.001,-0.0010181832153456976
GR,2005-01-01,96.574,-0.0714127748771647
GR,2005-04-01,99.702,0.03238967009754178
GR,2005-07-01,104.702,0.05014944534713446
GR,2005-10-01,105.188,0.004641745143359288
GR,2006-01-01,102.508,-0.02547819142868014
GR,2006-04-01,106.322,0.037206852148125094
GR,2006-07-01,109.536,0.030228927221083113
GR,2006-10-01,112.675,0.02865724510663157
GR,2007-01-01,105.464,-0.0639982249833592
GR,2007-04-01,112.426,0.06601304710612155
GR,2007-07-01,114.106,0.014943162613630233
GR,2007-10-01,113.032,-0.00941230084307572
GR,2008-01-01,107.164,-0.05191450208790427
GR,2008-04-01,110.7,0.03299615542532942
GR,2008-07-01,113.352,0.023956639566395672
GR,2008-10-01,112.887,-0.004102265509210278
GR,2009-01-01,99.482,-0.11874706564972053
GR,2009-04-01,106.572,0.07126917432299314
GR,2009-07-01,108.942,0.022238486656907915
GR,2009-10-01,109.693,0.006893576398450596
GR,2010-01-01,99.888,-0.08938583136572063
GR,2010-04-01,100.599,0.007117972128784223
GR,2010-07-01,99.733,-0.008608435471525558
GR,2010-10-01,99.779,0.00046123148807307776
GR,2011-01-01,88.502,-0.11301977369987674
GR,2011-04-01,91.957,0.03903866579286342
GR,2011-07-01,92.677,0.007829746511956817
GR,2011-10-01,87.889,-0.051663303732317735
GR,2012-01-01,80.582,-0.08313895936920436
GR,2012-04-01,83.23,0.0328609366856123
GR,2012-07-01,85.237,0.02411390123753443
GR,2012-10-01,83.706,-0.017961683306545184
GR,2013-01-01,76.327,-0.08815377631233132
GR,2013-04-01,81.054,0.06193090256396824
GR,2013-07-01,85.274,0.052064056061391153
GR,2013-10-01,84.921,-0.004139597063583207
GR,2014-01-01,77.399,-0.0885764416339893
GR,2014-04-01,82.369,0.06421271592656234
GR,2014-07-01,86.892,0.05491143512729299
GR,2014-10-01,85.716,-0.013534042259356465
GR,2015-01-01,78.458,-0.08467497316720328
GR,2015-04-01,83.345,0.06228810318896735
GR,2015-07-01,85.254,0.022904793328934022
GR,2015-10-01,86.75,0.017547563750674396
GR,2016-01-01,78.122,-0.09945821325648416
GR,2016-04-01,83.331,0.0666777604260004
GR,2016-07-01,87.523,0.050305408551439355
GR,2016-10-01,86.099,-0.016270009026198743
GR,2017-01-01,78.957,-0.08295102149850765
GR,2017-04-01,84.793,0.07391364920146426
GR,2017-07-01,90.602,0.06850801363320082
GR,2017-10-01,86.336,-0.04708505331008151
GR,2018-01-01,80.536,-0.06717939214232761
GR,2018-04-01,86.611,0.07543210489718886
GR,2018-07-01,92.764,0.07104178453083317
GR,2018-10-01,88.513,-0.04582596696994514
GR,2019-01-01,81.68,-0.07719769977291469
GR,2019-04-01,89.193,0.091980901077375
GR,2019-07-01,96.072,0.0771248864821231
GR,2019-10-01,89.786,-0.06543009409609461
GR,2020-01-01,79.904,-0.11006170226984167
GR,2020-04-01,74.629,-0.06601672006407679
GR,2020-07-01,87.021,0.1660480510257406
GR,2020-10-01,83.074,-0.045356867882465186
GR,2021-01-01,78.486,-0.055227869128728534
GR,2021-04-01,86.152,0.09767347042784696
GR,2021-07-01,97.656,0.13353143281641755
GR,2021-10-01,92.395,-0.05387277791431156
GR,2022-01-01,85.309,-0.07669246171329616
GR,2022-04-01,92.705,0.0866965970765101
GR,2022-07-01,102.489,0.10553907556226748
GR,2022-10-01,96.7,-0.056484110489906245
GR,2023-01-01,87.071,-0.09957600827300936
GR,2023-04-01,96.201,0.10485695581766599
GR,2023-07-01,104.827,0.08966642758391291
GR,2023-10-01,99.024,-0.0553578753565398
GR,2024-01-01,88.505,-0.10622677330748106
GR,2024-04-01,98.691,0.11508954296367445
GR,2024-07-01,107.461,0.08886321954382867
GR,2024-10-01,101.893,-0.051814146527577425
HR,2000-01-01,67.145,NA
HR,2000-04-01,73.711,0.09778836845632591
HR,2000-07-01,82.991,0.1258970845599707
HR,2000-10-01,73.06,-0.11966357797833498
HR,2001-01-01,71.939,-0.015343553243909243
HR,2001-04-01,79.965,0.11156674404704
HR,2001-07-01,89.364,0.11753892327893455
HR,2001-10-01,76.781,-0.14080614117541737
HR,2002-01-01,75.238,-0.020096117529076286
HR,2002-04-01,83.795,0.11373242244610439
HR,2002-07-01,94.918,0.13274061698192022
HR,2002-10-01,82.184,-0.13415790471775646
HR,2003-01-01,79.977,-0.026854375547551757
HR,2003-04-01,89.261,0.11608337397001627
HR,2003-07-01,99.442,0.1140587714679423
HR,2003-10-01,86.162,-0.13354518211620833
HR,2004-01-01,83.785,-0.0275875676052089
HR,2004-04-01,92.411,0.10295398937757361
HR,2004-07-01,102.848,0.11294110008548763
HR,2004-10-01,90.359,-0.12143162725575611
HR,2005-01-01,84.833,-0.06115605529056316
HR,2005-04-01,97.216,0.1459691393679346
HR,2005-07-01,108.179,0.1127695029624754
HR,2005-10-01,94.859,-0.12312925798907373
HR,2006-01-01,90.319,-0.04786050875509959
HR,2006-04-01,101.201,0.12048406204674532
HR,2006-07-01,113.084,0.11741978834201254
HR,2006-10-01,99.927,-0.11634714017898196
HR,2007-01-01,96.017,-0.03912856385161178
HR,2007-04-01,106.984,0.11421935698886655
HR,2007-07-01,118.109,0.10398751215134974
HR,2007-10-01,103.877,-0.12049886122141412
HR,2008-01-01,99.157,-0.04543835497752148
HR,2008-04-01,109.985,0.10920056072692803
HR,2008-07-01,120.028,0.09131245169795887
HR,2008-10-01,104.364,-0.1305028826607125
HR,2009-01-01,90.737,-0.13057184469740532
HR,2009-04-01,101.354,0.11700849708498193
HR,2009-07-01,111.802,0.10308423939854379
HR,2009-10-01,100.535,-0.10077637251569747
HR,2010-01-01,89.116,-0.11358233451036949
HR,2010-04-01,98.837,0.10908254409982499
HR,2010-07-01,113.191,0.14522901342614605
HR,2010-10-01,98.856,-0.12664434451502335
HR,2011-01-01,87.301,-0.11688718944727677
HR,2011-04-01,100.605,0.15239229791182235
HR,2011-07-01,114.009,0.13323393469509465
HR,2011-10-01,98.91,-0.13243691287529935
HR,2012-01-01,86.348,-0.12700434738651298
HR,2012-04-01,97.826,0.13292722471858057
HR,2012-07-01,112.316,0.14812013166233937
HR,2012-10-01,96.585,-0.14006018732860864
HR,2013-01-01,85.547,-0.11428275612155094
HR,2013-04-01,98.817,0.15511940804470054
HR,2013-07-01,112.697,0.1404616614550129
HR,2013-10-01,96.895,-0.14021668722326244
HR,2014-01-01,85.055,-0.12219412766396605
HR,2014-04-01,98.53,0.15842690024102044
HR,2014-07-01,112.513,0.1419161676646707
HR,2014-10-01,97.35,-0.13476664918720513
HR,2015-01-01,87.002,-0.10629686697483308
HR,2015-04-01,100.742,0.157927403967725
HR,2015-07-01,117.951,0.17082249707172767
HR,2015-10-01,99.601,-0.15557307695568495
HR,2016-01-01,91.704,-0.07928635254666123
HR,2016-04-01,104.591,0.140528221233534
HR,2016-07-01,121.567,0.16230842041858287
HR,2016-10-01,105.074,-0.13567004203443364
HR,2017-01-01,94.814,-0.09764546890762706
HR,2017-04-01,109.097,0.15064231020735336
HR,2017-07-01,128.161,0.17474357681696112
HR,2017-10-01,109.193,-0.14800134206193774
HR,2018-01-01,97.58,-0.10635297134431694
HR,2018-04-01,114.279,0.1711313793810207
HR,2018-07-01,133.305,0.16648728112776634
HR,2018-10-01,113.239,-0.15052698698473427
HR,2019-01-01,104.755,-0.0749211843976016
HR,2019-04-01,120.887,0.15399742255739587
HR,2019-07-01,140.773,0.16450073208864474
HR,2019-10-01,118.526,-0.15803456628756934
HR,2020-01-01,104.301,-0.12001586149874285
HR,2020-04-01,102.821,-0.014189700961639908
HR,2020-07-01,126.413,0.22944729189562443
HR,2020-10-01,115.229,-0.08847191348991004
HR,2021-01-01,109.14,-0.05284260038705533
HR,2021-04-01,123.9,0.13523914238592638
HR,2021-07-01,147.493,0.19041969330104913
HR,2021-10-01,128.44,-0.1291790118853098
HR,2022-01-01,118.34,-0.07863593895982555
HR,2022-04-01,136.362,0.15229001183031934
HR,2022-07-01,159.032,0.1662486616506066
HR,2022-10-01,132.921,-0.16418708184516334
HR,2023-01-01,120.452,-0.09380760000300926
HR,2023-04-01,140.849,0.1693371633513764
HR,2023-07-01,160.996,0.1430397091921137
HR,2023-10-01,138.85,-0.13755621257671005
HR,2024-01-01,125.056,-0.09934461649261792
HR,2024-04-01,146.144,0.1686284544524054
HR,2024-07-01,167.799,0.14817577184147143
HR,2024-10-01,144.247,-0.14035840499645405
HU,2000-01-01,72.136,NA
HU,2000-04-01,78.735,0.09147998225573922
HU,2000-07-01,81.617,0.036603797548739506
HU,2000-10-01,85.824,0.05154563387529551
HU,2001-01-01,75.508,-0.12019947800149146
HU,2001-04-01,82.419,0.0915267256449648
HU,2001-07-01,85.15,0.033135563401642934
HU,2001-10-01,88.836,0.04328831473869633
HU,2002-01-01,79.102,-0.10957269575397356
HU,2002-04-01,86.491,0.09341103891178473
HU,2002-07-01,89.525,0.035078794325421214
HU,2002-10-01,93.544,0.04489248813180666
HU,2003-01-01,81.959,-0.12384546309757968
HU,2003-04-01,90.214,0.10072109225344374
HU,2003-07-01,93.619,0.03774358746979406
HU,2003-10-01,97.705,0.04364498659460151
HU,2004-01-01,85.893,-0.12089452945089808
HU,2004-04-01,95.226,0.10865844713771784
HU,2004-07-01,98.596,0.03538949446579721
HU,2004-10-01,102.615,0.0407623027303338
HU,2005-01-01,88.868,-0.13396676899088827
HU,2005-04-01,100.012,0.12539946887518574
HU,2005-07-01,103.078,0.03065632124145105
HU,2005-10-01,107.602,0.04388909369603602
HU,2006-01-01,93.419,-0.1318098176613818
HU,2006-04-01,103.819,0.1113263897065908
HU,2006-07-01,107.108,0.03168013562064749
HU,2006-10-01,111.6,0.04193897748067362
HU,2007-01-01,95.033,-0.14844982078853042
HU,2007-04-01,104.121,0.09562993907379536
HU,2007-07-01,107.257,0.030118804083710395
HU,2007-10-01,111.545,0.03997874264616758
HU,2008-01-01,96.976,-0.13061096418485815
HU,2008-04-01,107.046,0.10384012539184961
HU,2008-07-01,109.463,0.022579078153317146
HU,2008-10-01,109.346,-0.001068854316070181
HU,2009-01-01,90.106,-0.17595522469957756
HU,2009-04-01,98.541,0.0936119681264289
HU,2009-07-01,101.324,0.0282420515318497
HU,2009-10-01,104.969,0.035973708104693816
HU,2010-01-01,90.077,-0.1418704569920643
HU,2010-04-01,99.472,0.10429965473983366
HU,2010-07-01,103.22,0.03767894482869556
HU,2010-10-01,107.231,0.03885874830459209
HU,2011-01-01,92.966,-0.13303056019248166
HU,2011-04-01,101.312,0.08977475636254119
HU,2011-07-01,104.89,0.03531664560960205
HU,2011-10-01,109.749,0.04632472113642859
HU,2012-01-01,93.321,-0.14968701309351337
HU,2012-04-01,100.641,0.07843893657376161
HU,2012-07-01,104.25,0.03586013652487549
HU,2012-10-01,107.663,0.0327386091127098
HU,2013-01-01,93.074,-0.13550616274857658
HU,2013-04-01,102.597,0.10231643638395252
HU,2013-07-01,107.887,0.05156096182149582
HU,2013-10-01,112.272,0.04064437791392851
HU,2014-01-01,97.705,-0.129747399173436
HU,2014-04-01,107.971,0.10507138836292929
HU,2014-07-01,112.692,0.04372470385566485
HU,2014-10-01,117.193,0.039940723387640695
HU,2015-01-01,102.519,-0.12521225670475192
HU,2015-04-01,112.083,0.09329002428818066
HU,2015-07-01,116.546,0.03981870578053771
HU,2015-10-01,122.115,0.04778370772055659
HU,2016-01-01,104.294,-0.14593620767309504
HU,2016-04-01,116.235,0.11449364297083248
HU,2016-07-01,120.158,0.03375059147416873
HU,2016-10-01,125.27,0.0425439837547229
HU,2017-01-01,109.474,-0.12609563343178729
HU,2017-04-01,120.802,0.10347662458665986
HU,2017-07-01,125.487,0.03878247048889909
HU,2017-10-01,131.201,0.045534597209272665
HU,2018-01-01,115.534,-0.11941219960213709
HU,2018-04-01,127.893,0.10697283916422866
HU,2018-07-01,132.97,0.039697246917344955
HU,2018-10-01,138.923,0.044769496878995285
HU,2019-01-01,122.149,-0.12074314548346926
HU,2019-04-01,134.576,0.10173640390015466
HU,2019-07-01,140.247,0.04213975746046859
HU,2019-10-01,145.587,0.0380756807632247
HU,2020-01-01,124.998,-0.14142059387170547
HU,2020-04-01,117.509,-0.05991295860733775
HU,2020-07-01,134.805,0.14718872596992577
HU,2020-10-01,142.207,0.054908942546641346
HU,2021-01-01,123.023,-0.13490193872312894
HU,2021-04-01,139.267,0.13204035017842192
HU,2021-07-01,144.009,0.03404970308831231
HU,2021-10-01,153.348,0.06485011353457094
HU,2022-01-01,132.902,-0.13333072488718486
HU,2022-04-01,148.646,0.11846322854434095
HU,2022-07-01,150.234,0.010683099444317522
HU,2022-10-01,153.346,0.020714352277114333
HU,2023-01-01,131.267,-0.1439815841300067
HU,2023-04-01,145.043,0.10494640694157717
HU,2023-07-01,150.348,0.03657536041036111
HU,2023-10-01,154.199,0.02561390906430414
HU,2024-01-01,133.007,-0.1374327978780667
HU,2024-04-01,147.53,0.10918974189328377
HU,2024-07-01,149.605,0.0140649359452314
HU,2024-10-01,155.524,0.03956418568898106
IE,2000-01-01,87.073,NA
